"","District","Taluka","Month","Normal Rain","Actual Rain","Rainy Days","Year"
"1040","Jalgaon","Bodhwada","August",162.3,162.7,11,2005
"1041","Jalgaon","Bodhwada","September",141.2,135.4,10,2005
"1042","Jalgaon","Bodhwada","October",39.3,3.2,1,2005
"1043","Jalgaon","Bodhwada","November",21.1,NA,NA,2005
"1044","Jalgaon","Bodhwada","December",8.6,0,0,2005
"1045","Ahamadnagar","Nagar","January",5.4,0,0,2005
"1046","Ahamadnagar","Nagar","February",1.1,NA,NA,2005
"1047","Ahamadnagar","Nagar","March",4.1,9,1,2005
"1048","Ahamadnagar","Nagar","April",16.3,NA,NA,2005
"1049","Ahamadnagar","Nagar","May",25.3,0,0,2005
"1050","Ahamadnagar","Nagar","June",101.8,27,3,2005
"1051","Ahamadnagar","Nagar","July",90.2,108,10,2005
"1052","Ahamadnagar","Nagar","August",91.7,35,2,2005
"1053","Ahamadnagar","Nagar","September",176.2,223,8,2005
"1054","Ahamadnagar","Nagar","October",64.4,98,4,2005
"1055","Ahamadnagar","Nagar","November",31.6,NA,NA,2005
"1056","Ahamadnagar","Nagar","December",10.5,NA,NA,2005
"1057","Ahamadnagar","Parner","January",4.7,7,1,2005
"1058","Ahamadnagar","Parner","February",1.4,NA,NA,2005
"1059","Ahamadnagar","Parner","March",1.9,0,0,2005
"1060","Ahamadnagar","Parner","April",9.6,NA,NA,2005
"1061","Ahamadnagar","Parner","May",25.9,0,0,2005
"1062","Ahamadnagar","Parner","June",95,48,6,2005
"1063","Ahamadnagar","Parner","July",87.8,131,10,2005
"1064","Ahamadnagar","Parner","August",82.7,89,7,2005
"1065","Ahamadnagar","Parner","September",143.9,232,14,2005
"1066","Ahamadnagar","Parner","October",64.5,24,2,2005
"1067","Ahamadnagar","Parner","November",28.7,NA,NA,2005
"1068","Ahamadnagar","Parner","December",7,NA,NA,2005
"1069","Ahamadnagar","Shrigonda","January",4.1,0,0,2005
"1070","Ahamadnagar","Shrigonda","February",1,NA,NA,2005
"1071","Ahamadnagar","Shrigonda","March",2.8,0,0,2005
"1072","Ahamadnagar","Shrigonda","April",8.7,NA,NA,2005
"1073","Ahamadnagar","Shrigonda","May",21.7,0,0,2005
"1074","Ahamadnagar","Shrigonda","June",96.1,32,3,2005
"1075","Ahamadnagar","Shrigonda","July",70.7,142,11,2005
"1076","Ahamadnagar","Shrigonda","August",56.4,68,6,2005
"1077","Ahamadnagar","Shrigonda","September",148.1,145,6,2005
"1078","Ahamadnagar","Shrigonda","October",77.3,97,5,2005
"1079","Ahamadnagar","Shrigonda","November",30,NA,NA,2005
"1080","Ahamadnagar","Shrigonda","December",5.4,NA,NA,2005
"1081","Ahamadnagar","Karjat","January",4.4,0,0,2005
"1082","Ahamadnagar","Karjat","February",2.1,NA,NA,2005
"1083","Ahamadnagar","Karjat","March",3.6,0,0,2005
"1084","Ahamadnagar","Karjat","April",10.5,NA,NA,2005
"1085","Ahamadnagar","Karjat","May",25.2,0,0,2005
"1086","Ahamadnagar","Karjat","June",96.1,80,4,2005
"1087","Ahamadnagar","Karjat","July",85.6,171,13,2005
"1088","Ahamadnagar","Karjat","August",81.4,53,5,2005
"1089","Ahamadnagar","Karjat","September",173,196,12,2005
"1090","Ahamadnagar","Karjat","October",68.9,106,6,2005
"1091","Ahamadnagar","Karjat","November",29.3,NA,NA,2005
"1092","Ahamadnagar","Karjat","December",6.4,NA,NA,2005
"1093","Ahamadnagar","Jamkhed","January",5.3,0,0,2005
"1094","Ahamadnagar","Jamkhed","February",2.6,NA,NA,2005
"1095","Ahamadnagar","Jamkhed","March",3.3,0,0,2005
"1096","Ahamadnagar","Jamkhed","April",10.3,NA,NA,2005
"1097","Ahamadnagar","Jamkhed","May",19.8,0,0,2005
"1098","Ahamadnagar","Jamkhed","June",124.8,20,2,2005
"1099","Ahamadnagar","Jamkhed","July",132.5,286,13,2005
"1100","Ahamadnagar","Jamkhed","August",114.8,102,8,2005
"1101","Ahamadnagar","Jamkhed","September",194.7,201,8,2005
"1102","Ahamadnagar","Jamkhed","October",59.2,25,3,2005
"1103","Ahamadnagar","Jamkhed","November",29.7,NA,NA,2005
"1104","Ahamadnagar","Jamkhed","December",10,NA,NA,2005
"1105","Ahamadnagar","Shegaon","January",4.7,0,0,2005
"1106","Ahamadnagar","Shegaon","February",3.3,NA,NA,2005
"1107","Ahamadnagar","Shegaon","March",3.4,1,0,2005
"1108","Ahamadnagar","Shegaon","April",5.3,NA,NA,2005
"1109","Ahamadnagar","Shegaon","May",17.2,0,0,2005
"1110","Ahamadnagar","Shegaon","June",113.3,21,1,2005
"1111","Ahamadnagar","Shegaon","July",114.8,126,10,2005
"1112","Ahamadnagar","Shegaon","August",107.2,19,3,2005
"1113","Ahamadnagar","Shegaon","September",174.2,198,5,2005
"1114","Ahamadnagar","Shegaon","October",53.5,100,4,2005
"1115","Ahamadnagar","Shegaon","November",27.6,NA,NA,2005
"1116","Ahamadnagar","Shegaon","December",7.5,NA,NA,2005
"1117","Ahamadnagar","Pathardi","January",4.6,0,0,2005
"1118","Ahamadnagar","Pathardi","February",2.9,NA,NA,2005
"1119","Ahamadnagar","Pathardi","March",3.9,0,0,2005
"1120","Ahamadnagar","Pathardi","April",7.3,NA,NA,2005
"1121","Ahamadnagar","Pathardi","May",20,0,0,2005
"1122","Ahamadnagar","Pathardi","June",108.4,91,2,2005
"1123","Ahamadnagar","Pathardi","July",112.4,144,4,2005
"1124","Ahamadnagar","Pathardi","August",103,27,2,2005
"1125","Ahamadnagar","Pathardi","September",166.1,106,7,2005
"1126","Ahamadnagar","Pathardi","October",60.9,83,4,2005
"1127","Ahamadnagar","Pathardi","November",33.5,NA,NA,2005
"1128","Ahamadnagar","Pathardi","December",10.4,NA,NA,2005
"1129","Ahamadnagar","Newasa","January",6,0,0,2005
"1130","Ahamadnagar","Newasa","February",1.6,NA,NA,2005
"1131","Ahamadnagar","Newasa","March",4.9,0,0,2005
"1132","Ahamadnagar","Newasa","April",4.9,NA,NA,2005
"1133","Ahamadnagar","Newasa","May",15.6,0,0,2005
"1134","Ahamadnagar","Newasa","June",119.1,47,4,2005
"1135","Ahamadnagar","Newasa","July",112.3,145,8,2005
"1136","Ahamadnagar","Newasa","August",83.1,27,4,2005
"1137","Ahamadnagar","Newasa","September",154.4,143,6,2005
"1138","Ahamadnagar","Newasa","October",62.4,117,5,2005
"1139","Ahamadnagar","Newasa","November",28.2,NA,NA,2005
"1140","Ahamadnagar","Newasa","December",8.3,NA,NA,2005
"1141","Ahamadnagar","Rahuri","January",4.2,0,0,2005
"1142","Ahamadnagar","Rahuri","February",1.9,NA,NA,2005
"1143","Ahamadnagar","Rahuri","March",2.6,0,0,2005
"1144","Ahamadnagar","Rahuri","April",4.7,NA,NA,2005
"1145","Ahamadnagar","Rahuri","May",15.9,0,0,2005
"1146","Ahamadnagar","Rahuri","June",95.4,10,1,2005
"1147","Ahamadnagar","Rahuri","July",97.3,155,6,2005
"1148","Ahamadnagar","Rahuri","August",78.1,35,4,2005
"1149","Ahamadnagar","Rahuri","September",148.3,239,9,2005
"1150","Ahamadnagar","Rahuri","October",60.6,26,2,2005
"1151","Ahamadnagar","Rahuri","November",31.9,NA,NA,2005
"1152","Ahamadnagar","Rahuri","December",5.8,NA,NA,2005
"1153","Ahamadnagar","Sangamner","January",4.1,11,1,2005
"1154","Ahamadnagar","Sangamner","February",0.7,NA,NA,2005
"1155","Ahamadnagar","Sangamner","March",1.6,0,0,2005
"1156","Ahamadnagar","Sangamner","April",7.6,NA,NA,2005
"1157","Ahamadnagar","Sangamner","May",17,0,0,2005
"1158","Ahamadnagar","Sangamner","June",85.3,143,10,2005
"1159","Ahamadnagar","Sangamner","July",90.3,84,8,2005
"1160","Ahamadnagar","Sangamner","August",57.1,67,7,2005
"1161","Ahamadnagar","Sangamner","September",127.6,201,12,2005
"1162","Ahamadnagar","Sangamner","October",56.3,23,3,2005
"1163","Ahamadnagar","Sangamner","November",32.6,NA,NA,2005
"1164","Ahamadnagar","Sangamner","December",3.7,NA,NA,2005
"1165","Ahamadnagar","Akola","January",1.3,4,1,2005
"1166","Ahamadnagar","Akola","February",0.1,NA,NA,2005
"1167","Ahamadnagar","Akola","March",1.2,0,0,2005
"1168","Ahamadnagar","Akola","April",7.6,NA,NA,2005
"1169","Ahamadnagar","Akola","May",21.9,0,0,2005
"1170","Ahamadnagar","Akola","June",83.6,336,11,2005
"1171","Ahamadnagar","Akola","July",152.4,174,14,2005
"1172","Ahamadnagar","Akola","August",86.7,163,11,2005
"1173","Ahamadnagar","Akola","September",114,253,13,2005
"1174","Ahamadnagar","Akola","October",56.9,154,9,2005
"1175","Ahamadnagar","Akola","November",32.1,NA,NA,2005
"1176","Ahamadnagar","Akola","December",3,NA,NA,2005
"1177","Ahamadnagar","Kopargaon","January",3.8,10,1,2005
"1178","Ahamadnagar","Kopargaon","February",1.8,NA,NA,2005
"1179","Ahamadnagar","Kopargaon","March",2.3,0,0,2005
"1180","Ahamadnagar","Kopargaon","April",4,NA,NA,2005
"1181","Ahamadnagar","Kopargaon","May",14.8,0,0,2005
"1182","Ahamadnagar","Kopargaon","June",94.8,34,5,2005
"1183","Ahamadnagar","Kopargaon","July",97.8,96,8,2005
"1184","Ahamadnagar","Kopargaon","August",72.3,60,11,2005
"1185","Ahamadnagar","Kopargaon","September",118.2,160,11,2005
"1186","Ahamadnagar","Kopargaon","October",57.1,46,2,2005
"1187","Ahamadnagar","Kopargaon","November",29.6,NA,NA,2005
"1188","Ahamadnagar","Kopargaon","December",7,NA,NA,2005
"1189","Ahamadnagar","Shrirampur","January",0.6,9,1,2005
"1190","Ahamadnagar","Shrirampur","February",0.3,NA,NA,2005
"1191","Ahamadnagar","Shrirampur","March",8,0,0,2005
"1192","Ahamadnagar","Shrirampur","April",1.7,NA,NA,2005
"1193","Ahamadnagar","Shrirampur","May",23.2,0,0,2005
"1194","Ahamadnagar","Shrirampur","June",111.7,23,2,2005
"1195","Ahamadnagar","Shrirampur","July",93.6,77,7,2005
"1196","Ahamadnagar","Shrirampur","August",93.3,72,5,2005
"1197","Ahamadnagar","Shrirampur","September",116.2,274,9,2005
"1198","Ahamadnagar","Shrirampur","October",55.1,95,2,2005
"1199","Ahamadnagar","Shrirampur","November",48.7,NA,NA,2005
"1200","Ahamadnagar","Shrirampur","December",2.5,NA,NA,2005
"1201","Ahamadnagar","Rahata","January",3.8,13,1,2005
"1202","Ahamadnagar","Rahata","February",1.8,NA,NA,2005
"1203","Ahamadnagar","Rahata","March",2.3,0,0,2005
"1204","Ahamadnagar","Rahata","April",4,NA,NA,2005
"1205","Ahamadnagar","Rahata","May",14.8,0,0,2005
"1206","Ahamadnagar","Rahata","June",94.8,66,5,2005
"1207","Ahamadnagar","Rahata","July",97.8,135,7,2005
"1208","Ahamadnagar","Rahata","August",72.3,54,7,2005
"1209","Ahamadnagar","Rahata","September",118.2,294,10,2005
"1210","Ahamadnagar","Rahata","October",57.1,39,1,2005
"1211","Ahamadnagar","Rahata","November",29.6,NA,NA,2005
"1212","Ahamadnagar","Rahata","December",7,NA,NA,2005
"1213","Pune","Pune city","January",2,10,1,2005
"1214","Pune","Pune city","February",0.9,NA,NA,2005
"1215","Pune","Pune city","March",3.3,NA,NA,2005
"1216","Pune","Pune city","April",14.9,NA,NA,2005
"1217","Pune","Pune city","May",31.5,0,0,2005
"1218","Pune","Pune city","June",107.4,278.2,10,2005
"1219","Pune","Pune city","July",168.9,319.9,17,2005
"1220","Pune","Pune city","August",96.5,232.4,17,2005
"1221","Pune","Pune city","September",130.1,319.3,21,2005
"1222","Pune","Pune city","October",78,79.7,3,2005
"1223","Pune","Pune city","November",29.9,NA,NA,2005
"1224","Pune","Pune city","December",6,NA,NA,2005
"1225","Pune","Haveli pune","January",2,10,1,2005
"1226","Pune","Haveli pune","February",0.9,NA,NA,2005
"1227","Pune","Haveli pune","March",3.3,NA,NA,2005
"1228","Pune","Haveli pune","April",14.9,NA,NA,2005
"1229","Pune","Haveli pune","May",31.5,0,0,2005
"1230","Pune","Haveli pune","June",107.4,283.4,11,2005
"1231","Pune","Haveli pune","July",168.9,319.9,17,2005
"1232","Pune","Haveli pune","August",96.5,238,18,2005
"1233","Pune","Haveli pune","September",130.1,319.3,21,2005
"1234","Pune","Haveli pune","October",78,79.8,3,2005
"1235","Pune","Haveli pune","November",29.9,NA,NA,2005
"1236","Pune","Haveli pune","December",6.6,NA,NA,2005
"1237","Pune","Mulshi paud","January",1.2,3,1,2005
"1238","Pune","Mulshi paud","February",0.5,NA,NA,2005
"1239","Pune","Mulshi paud","March",2.7,NA,NA,2005
"1240","Pune","Mulshi paud","April",10.1,NA,NA,2005
"1241","Pune","Mulshi paud","May",24.3,0,0,2005
"1242","Pune","Mulshi paud","June",235.3,535,12,2005
"1243","Pune","Mulshi paud","July",680.1,1005.8,20,2005
"1244","Pune","Mulshi paud","August",437.3,775,24,2005
"1245","Pune","Mulshi paud","September",164.7,490,19,2005
"1246","Pune","Mulshi paud","October",73.4,67,3,2005
"1247","Pune","Mulshi paud","November",29.8,NA,NA,2005
"1248","Pune","Mulshi paud","December",3.3,NA,NA,2005
"1249","Pune","Bhor","January",1.7,3,1,2005
"1250","Pune","Bhor","February",6.7,NA,NA,2005
"1251","Pune","Bhor","March",3,NA,NA,2005
"1252","Pune","Bhor","April",13.7,NA,NA,2005
"1253","Pune","Bhor","May",31.9,0,0,2005
"1254","Pune","Bhor","June",138.9,373,11,2005
"1255","Pune","Bhor","July",381.7,551,21,2005
"1256","Pune","Bhor","August",237.7,454,21,2005
"1257","Pune","Bhor","September",129.6,294,19,2005
"1258","Pune","Bhor","October",79.3,39,2,2005
"1259","Pune","Bhor","November",33.6,NA,NA,2005
"1260","Pune","Bhor","December",7.4,NA,NA,2005
"1261","Pune","Maval wadgaon","January",1.4,4,1,2005
"1262","Pune","Maval wadgaon","February",0.6,NA,NA,2005
"1263","Pune","Maval wadgaon","March",1.3,NA,NA,2005
"1264","Pune","Maval wadgaon","April",9.9,NA,NA,2005
"1265","Pune","Maval wadgaon","May",25.8,0,0,2005
"1266","Pune","Maval wadgaon","June",187.6,576,10,2005
"1267","Pune","Maval wadgaon","July",498.4,943,16,2005
"1268","Pune","Maval wadgaon","August",305.8,595,24,2005
"1269","Pune","Maval wadgaon","September",151.3,421,19,2005
"1270","Pune","Maval wadgaon","October",79,22,3,2005
"1271","Pune","Maval wadgaon","November",27.8,NA,NA,2005
"1272","Pune","Maval wadgaon","December",3.4,NA,NA,2005
"1273","Pune","Velhe","January",0.1,5,1,2005
"1274","Pune","Velhe","February",0.1,NA,NA,2005
"1275","Pune","Velhe","March",2.5,NA,NA,2005
"1276","Pune","Velhe","April",10.7,NA,NA,2005
"1277","Pune","Velhe","May",62.3,0,0,2005
"1278","Pune","Velhe","June",417.2,1554,13,2005
"1279","Pune","Velhe","July",1047.4,2067,25,2005
"1280","Pune","Velhe","August",679.9,1454,26,2005
"1281","Pune","Velhe","September",258.8,1192.6,23,2005
"1282","Pune","Velhe","October",120.4,48,4,2005
"1283","Pune","Velhe","November",36.3,NA,NA,2005
"1284","Pune","Velhe","December",5.7,NA,NA,2005
"1285","Pune","Junnar","January",2.2,NA,NA,2005
"1286","Pune","Junnar","February",1.1,NA,NA,2005
"1287","Pune","Junnar","March",2.6,NA,NA,2005
"1288","Pune","Junnar","April",9.7,NA,NA,2005
"1289","Pune","Junnar","May",22.9,0,0,2005
"1290","Pune","Junnar","June",100.9,300,9,2005
"1291","Pune","Junnar","July",250.6,396,15,2005
"1292","Pune","Junnar","August",147.5,261.4,13,2005
"1293","Pune","Junnar","September",113.3,340,19,2005
"1294","Pune","Junnar","October",68.3,47,4,2005
"1295","Pune","Junnar","November",36.1,NA,NA,2005
"1296","Pune","Junnar","December",5.7,NA,NA,2005
"1297","Pune","Khed Rajgurunagar","January",1.8,16.2,1,2005
"1298","Pune","Khed Rajgurunagar","February",0.8,NA,NA,2005
"1299","Pune","Khed Rajgurunagar","March",1.9,NA,NA,2005
"1300","Pune","Khed Rajgurunagar","April",8.8,NA,NA,2005
"1301","Pune","Khed Rajgurunagar","May",33.2,0,0,2005
"1302","Pune","Khed Rajgurunagar","June",103.4,236.2,9,2005
"1303","Pune","Khed Rajgurunagar","July",186.4,276.8,13,2005
"1304","Pune","Khed Rajgurunagar","August",114.7,159.4,11,2005
"1305","Pune","Khed Rajgurunagar","September",136.8,210.7,15,2005
"1306","Pune","Khed Rajgurunagar","October",70.1,73.8,4,2005
"1307","Pune","Khed Rajgurunagar","November",32.8,NA,NA,2005
"1308","Pune","Khed Rajgurunagar","December",5.1,NA,NA,2005
"1309","Pune","Ambegaon ghodegaon","January",1.9,11,1,2005
"1310","Pune","Ambegaon ghodegaon","February",0.2,NA,NA,2005
"1311","Pune","Ambegaon ghodegaon","March",2.1,NA,NA,2005
"1312","Pune","Ambegaon ghodegaon","April",10.8,NA,NA,2005
"1313","Pune","Ambegaon ghodegaon","May",28.4,0,0,2005
"1314","Pune","Ambegaon ghodegaon","June",112.7,177.1,10,2005
"1315","Pune","Ambegaon ghodegaon","July",265.3,366.4,14,2005
"1316","Pune","Ambegaon ghodegaon","August",143.7,187.5,14,2005
"1317","Pune","Ambegaon ghodegaon","September",131.3,182.5,14,2005
"1318","Pune","Ambegaon ghodegaon","October",70,100.5,4,2005
"1319","Pune","Ambegaon ghodegaon","November",34.3,NA,NA,2005
"1320","Pune","Ambegaon ghodegaon","December",3.9,NA,NA,2005
"1321","Pune","Shirur ghodnandi","January",3,1,0,2005
"1322","Pune","Shirur ghodnandi","February",2.1,NA,NA,2005
"1323","Pune","Shirur ghodnandi","March",1.7,NA,NA,2005
"1324","Pune","Shirur ghodnandi","April",7.5,NA,NA,2005
"1325","Pune","Shirur ghodnandi","May",25.1,0,0,2005
"1326","Pune","Shirur ghodnandi","June",106.9,51,4,2005
"1327","Pune","Shirur ghodnandi","July",74.4,131,12,2005
"1328","Pune","Shirur ghodnandi","August",48.3,85,7,2005
"1329","Pune","Shirur ghodnandi","September",144.5,163,9,2005
"1330","Pune","Shirur ghodnandi","October",62.9,29,2,2005
"1331","Pune","Shirur ghodnandi","November",30,NA,NA,2005
"1332","Pune","Shirur ghodnandi","December",7.2,NA,NA,2005
"1333","Pune","Baramati","January",4.2,7,1,2005
"1334","Pune","Baramati","February",0.8,NA,NA,2005
"1335","Pune","Baramati","March",2.2,NA,NA,2005
"1336","Pune","Baramati","April",7.7,NA,NA,2005
"1337","Pune","Baramati","May",27.7,0,0,2005
"1338","Pune","Baramati","June",78.5,49,5,2005
"1339","Pune","Baramati","July",56.7,201,9,2005
"1340","Pune","Baramati","August",67.4,68,4,2005
"1341","Pune","Baramati","September",150.1,232,9,2005
"1342","Pune","Baramati","October",72.2,154,5,2005
"1343","Pune","Baramati","November",32.1,NA,NA,2005
"1344","Pune","Baramati","December",5.3,NA,NA,2005
"1345","Pune","Indapur","January",4.9,5.6,1,2005
"1346","Pune","Indapur","February",1.5,NA,NA,2005
"1347","Pune","Indapur","March",3.6,NA,NA,2005
"1348","Pune","Indapur","April",10.3,NA,NA,2005
"1349","Pune","Indapur","May",21.9,0,0,2005
"1350","Pune","Indapur","June",92.2,22.4,2,2005
"1351","Pune","Indapur","July",63,248.6,11,2005
"1352","Pune","Indapur","August",53.1,95.5,5,2005
"1353","Pune","Indapur","September",145.3,200.6,8,2005
"1354","Pune","Indapur","October",71.7,123.4,5,2005
"1355","Pune","Indapur","November",28.7,NA,NA,2005
"1356","Pune","Indapur","December",7.6,NA,NA,2005
"1357","Pune","Daund","January",3,3.2,1,2005
"1358","Pune","Daund","February",0.9,NA,NA,2005
"1359","Pune","Daund","March",1,NA,NA,2005
"1360","Pune","Daund","April",9,NA,NA,2005
"1361","Pune","Daund","May",20.7,0,0,2005
"1362","Pune","Daund","June",81.5,64.7,4,2005
"1363","Pune","Daund","July",60.2,128.9,12,2005
"1364","Pune","Daund","August",46.7,58,8,2005
"1365","Pune","Daund","September",130.7,337.2,10,2005
"1366","Pune","Daund","October",71.3,150.2,4,2005
"1367","Pune","Daund","November",29.1,NA,NA,2005
"1368","Pune","Daund","December",7.4,NA,NA,2005
"1369","Pune","Purandar saswad","January",1.4,2,0,2005
"1370","Pune","Purandar saswad","February",0.6,NA,NA,2005
"1371","Pune","Purandar saswad","March",3,NA,NA,2005
"1372","Pune","Purandar saswad","April",16.2,NA,NA,2005
"1373","Pune","Purandar saswad","May",30.4,0,0,2005
"1374","Pune","Purandar saswad","June",88.7,203.5,6,2005
"1375","Pune","Purandar saswad","July",110.7,377.5,19,2005
"1376","Pune","Purandar saswad","August",64,117,11,2005
"1377","Pune","Purandar saswad","September",112,328,17,2005
"1378","Pune","Purandar saswad","October",87.2,130,3,2005
"1379","Pune","Purandar saswad","November",33.1,NA,NA,2005
"1380","Pune","Purandar saswad","December",9.1,NA,NA,2005
"1381","Solapur","N.solapur","January",5,0,0,2005
"1382","Solapur","N.solapur","February",3.4,0,0,2005
"1383","Solapur","N.solapur","March",5.1,0,0,2005
"1384","Solapur","N.solapur","April",12.8,NA,NA,2005
"1385","Solapur","N.solapur","May",20.2,47.1,3,2005
"1386","Solapur","N.solapur","June",115.6,73,6,2005
"1387","Solapur","N.solapur","July",124,202,14,2005
"1388","Solapur","N.solapur","August",112.3,235.7,11,2005
"1389","Solapur","N.solapur","September",190.3,110.8,11,2005
"1390","Solapur","N.solapur","October",75.1,76.1,4,2005
"1391","Solapur","N.solapur","November",26.7,NA,NA,2005
"1392","Solapur","N.solapur","December",8.6,NA,NA,2005
"1393","Solapur","S.solapur","January",5,0,0,2005
"1394","Solapur","S.solapur","February",3.4,0,0,2005
"1395","Solapur","S.solapur","March",5.1,0,0,2005
"1396","Solapur","S.solapur","April",12.8,NA,NA,2005
"1397","Solapur","S.solapur","May",28.2,47.1,3,2005
"1398","Solapur","S.solapur","June",115.6,73,6,2005
"1399","Solapur","S.solapur","July",124,202,14,2005
"1400","Solapur","S.solapur","August",112.3,235.7,11,2005
"1401","Solapur","S.solapur","September",190.3,110.8,11,2005
"1402","Solapur","S.solapur","October",75.1,76.1,4,2005
"1403","Solapur","S.solapur","November",26.7,NA,NA,2005
"1404","Solapur","S.solapur","December",8.5,NA,NA,2005
"1405","Solapur","Barshi","January",4.3,0,0,2005
"1406","Solapur","Barshi","February",2.7,0,0,2005
"1407","Solapur","Barshi","March",4.3,5,1,2005
"1408","Solapur","Barshi","April",9.4,NA,NA,2005
"1409","Solapur","Barshi","May",24.9,0,0,2005
"1410","Solapur","Barshi","June",113.1,65,7,2005
"1411","Solapur","Barshi","July",123.8,201,16,2005
"1412","Solapur","Barshi","August",118.5,103,8,2005
"1413","Solapur","Barshi","September",183.1,262.4,9,2005
"1414","Solapur","Barshi","October",58,118.1,3,2005
"1415","Solapur","Barshi","November",29.9,NA,NA,2005
"1416","Solapur","Barshi","December",7.2,NA,NA,2005
"1417","Solapur","Akkalkot","January",3.9,0,0,2005
"1418","Solapur","Akkalkot","February",3.9,0,0,2005
"1419","Solapur","Akkalkot","March",5.4,0,0,2005
"1420","Solapur","Akkalkot","April",17.7,NA,NA,2005
"1421","Solapur","Akkalkot","May",27,12,2,2005
"1422","Solapur","Akkalkot","June",114.3,54,4,2005
"1423","Solapur","Akkalkot","July",140.3,154,11,2005
"1424","Solapur","Akkalkot","August",153,140.5,12,2005
"1425","Solapur","Akkalkot","September",194.2,148,8,2005
"1426","Solapur","Akkalkot","October",74.5,92.1,6,2005
"1427","Solapur","Akkalkot","November",27.8,NA,NA,2005
"1428","Solapur","Akkalkot","December",4.8,NA,NA,2005
"1429","Solapur","Mohol","January",1.1,0,0,2005
"1430","Solapur","Mohol","February",1.8,0,0,2005
"1431","Solapur","Mohol","March",5,5,1,2005
"1432","Solapur","Mohol","April",12.4,NA,NA,2005
"1433","Solapur","Mohol","May",41,108.9,2,2005
"1434","Solapur","Mohol","June",88.9,52.8,3,2005
"1435","Solapur","Mohol","July",114.2,112.1,10,2005
"1436","Solapur","Mohol","August",119.3,125.6,12,2005
"1437","Solapur","Mohol","September",185.9,134,7,2005
"1438","Solapur","Mohol","October",65.6,99.4,5,2005
"1439","Solapur","Mohol","November",24.4,NA,NA,2005
"1440","Solapur","Mohol","December",5.1,NA,NA,2005
"1441","Solapur","Madha","January",5.6,0,0,2005
"1442","Solapur","Madha","February",2.5,0,0,2005
"1443","Solapur","Madha","March",2.9,4.6,1,2005
"1444","Solapur","Madha","April",10,NA,NA,2005
"1445","Solapur","Madha","May",22.7,12.2,1,2005
"1446","Solapur","Madha","June",96.8,43,5,2005
"1447","Solapur","Madha","July",86.5,184.8,13,2005
"1448","Solapur","Madha","August",94.8,142.8,12,2005
"1449","Solapur","Madha","September",187.5,154,9,2005
"1450","Solapur","Madha","October",68.8,89.2,4,2005
"1451","Solapur","Madha","November",29.3,NA,NA,2005
"1452","Solapur","Madha","December",6.7,NA,NA,2005
"1453","Solapur","Karmala","January",5.8,3,1,2005
"1454","Solapur","Karmala","February",1.7,0,0,2005
"1455","Solapur","Karmala","March",3.3,0,0,2005
"1456","Solapur","Karmala","April",10.9,NA,NA,2005
"1457","Solapur","Karmala","May",20.3,4,1,2005
"1458","Solapur","Karmala","June",107,27.7,4,2005
"1459","Solapur","Karmala","July",96.9,198.5,13,2005
"1460","Solapur","Karmala","August",86.7,72.5,7,2005
"1461","Solapur","Karmala","September",187.9,203.7,11,2005
"1462","Solapur","Karmala","October",65.5,50.7,5,2005
"1463","Solapur","Karmala","November",20.7,NA,NA,2005
"1464","Solapur","Karmala","December",6.5,NA,NA,2005
"1465","Solapur","Pandharpur","January",4,0,0,2005
"1466","Solapur","Pandharpur","February",2,0,0,2005
"1467","Solapur","Pandharpur","March",3.8,1,0,2005
"1468","Solapur","Pandharpur","April",12.7,NA,NA,2005
"1469","Solapur","Pandharpur","May",21.8,62.8,2,2005
"1470","Solapur","Pandharpur","June",97.7,15.5,2,2005
"1471","Solapur","Pandharpur","July",86.7,161.5,10,2005
"1472","Solapur","Pandharpur","August",113.4,93.9,9,2005
"1473","Solapur","Pandharpur","September",198.7,124.3,8,2005
"1474","Solapur","Pandharpur","October",77.2,124.5,4,2005
"1475","Solapur","Pandharpur","November",28.1,NA,NA,2005
"1476","Solapur","Pandharpur","December",7.2,NA,NA,2005
"1477","Solapur","Sangola","January",4,0,0,2005
"1478","Solapur","Sangola","February",1.7,0,0,2005
"1479","Solapur","Sangola","March",3.7,0,0,2005
"1480","Solapur","Sangola","April",13.4,NA,NA,2005
"1481","Solapur","Sangola","May",10.4,24.2,2,2005
"1482","Solapur","Sangola","June",92.3,2.1,0,2005
"1483","Solapur","Sangola","July",68.2,45.6,6,2005
"1484","Solapur","Sangola","August",71.4,72.1,7,2005
"1485","Solapur","Sangola","September",154.5,146.9,7,2005
"1486","Solapur","Sangola","October",76,98.6,4,2005
"1487","Solapur","Sangola","November",33.2,NA,NA,2005
"1488","Solapur","Sangola","December",8.5,NA,NA,2005
"1489","Solapur","Malshiras","January",5.3,1,0,2005
"1490","Solapur","Malshiras","February",1,0,0,2005
"1491","Solapur","Malshiras","March",3.5,0,0,2005
"1492","Solapur","Malshiras","April",11.3,NA,NA,2005
"1493","Solapur","Malshiras","May",22.7,3,1,2005
"1494","Solapur","Malshiras","June",86.5,37,5,2005
"1495","Solapur","Malshiras","July",64.9,99,8,2005
"1496","Solapur","Malshiras","August",67,41,6,2005
"1497","Solapur","Malshiras","September",150.6,76,7,2005
"1498","Solapur","Malshiras","October",72.3,56,5,2005
"1499","Solapur","Malshiras","November",33.7,NA,NA,2005
"1500","Solapur","Malshiras","December",9.8,NA,NA,2005
"1501","Solapur","Mangalwedha","January",0.1,0,0,2005
